"Name","PFS","Source","Rarity","Traits","Category","Subcategory","Level","Price","Bulk","Spoilers?"
"<u><a href=""Equipment.aspx?ID=356"">Staff of Fire (Major)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=65"">Evocation</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=151"">Staff</a></u>","<u><a href=""Equipment.aspx?Category=32"">Staves</a></u>","—","12","1,800 gp","1","—"
"<u><a href=""Equipment.aspx?ID=357"">Staff of Healing (Major)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=117"">Necromancy</a></u>, <u><a href=""Traits.aspx?ID=151"">Staff</a></u>","<u><a href=""Equipment.aspx?Category=32"">Staves</a></u>","—","12","1,800 gp","1","—"
"<u><a href=""Equipment.aspx?ID=748"">Staff of Impossible Visions (Greater)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=92"">Illusion</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=151"">Staff</a></u>","<u><a href=""Equipment.aspx?Category=32"">Staves</a></u>","—","12","1,800 gp","1","—"
"<u><a href=""Equipment.aspx?ID=660"">Staff of the Black Desert</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=33"" title=""Pathfinder #155: Lord of the Black Sands"">Pathfinder #155</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=47"">Divination</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=151"">Staff</a></u>","<u><a href=""Equipment.aspx?Category=32"">Staves</a></u>","—","12","1,850 gp","1","—"
"<u><a href=""Equipment.aspx?ID=349"">Animal Staff (Major)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=47"">Divination</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=151"">Staff</a></u>","<u><a href=""Equipment.aspx?Category=32"">Staves</a></u>","—","12","1,900 gp","1","—"
"<u><a href=""Equipment.aspx?ID=1440"">Staff of the Dreamlands (Greater)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=100"" title=""Grand Bazaar"">Grand Bazaar</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=61"">Enchantment</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=151"">Staff</a></u>","<u><a href=""Equipment.aspx?Category=32"">Staves</a></u>","—","12","2,000 gp","1","—"
"<u><a href=""Equipment.aspx?ID=838"">Poisoner's Staff (Major)</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=49"" title=""Pathfinder #160: Assault on Hunting Lodge Seven"">Pathfinder #160</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=33"">Conjuration</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=117"">Necromancy</a></u>, <u><a href=""Traits.aspx?ID=151"">Staff</a></u>","<u><a href=""Equipment.aspx?Category=32"">Staves</a></u>","—","14","4,000 gp","1","—"
"<u><a href=""Equipment.aspx?ID=351"">Staff of Abjuration (Major)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=2"">Abjuration</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=151"">Staff</a></u>","<u><a href=""Equipment.aspx?Category=32"">Staves</a></u>","—","14","4,000 gp","1","—"
"<u><a href=""Equipment.aspx?ID=352"">Staff of Conjuration (Major)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=33"">Conjuration</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=151"">Staff</a></u>","<u><a href=""Equipment.aspx?Category=32"">Staves</a></u>","—","14","4,000 gp","1","—"
"<u><a href=""Equipment.aspx?ID=353"">Staff of Divination (Major)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=47"">Divination</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=151"">Staff</a></u>","<u><a href=""Equipment.aspx?Category=32"">Staves</a></u>","—","14","4,000 gp","1","—"
"<u><a href=""Equipment.aspx?ID=354"">Staff of Enchantment (Major)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=61"">Enchantment</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=151"">Staff</a></u>","<u><a href=""Equipment.aspx?Category=32"">Staves</a></u>","—","14","4,000 gp","1","—"
"<u><a href=""Equipment.aspx?ID=355"">Staff of Evocation (Major)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=65"">Evocation</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=151"">Staff</a></u>","<u><a href=""Equipment.aspx?Category=32"">Staves</a></u>","—","14","4,000 gp","1","—"
"<u><a href=""Equipment.aspx?ID=359"">Staff of Illusion (Major)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=92"">Illusion</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=151"">Staff</a></u>","<u><a href=""Equipment.aspx?Category=32"">Staves</a></u>","—","14","4,000 gp","1","—"
"<u><a href=""Equipment.aspx?ID=749"">Staff of Nature's Vengeance (Greater)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=65"">Evocation</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=151"">Staff</a></u>","<u><a href=""Equipment.aspx?Category=32"">Staves</a></u>","—","14","4,000 gp","1","—"
"<u><a href=""Equipment.aspx?ID=360"">Staff of Necromancy (Major)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=117"">Necromancy</a></u>, <u><a href=""Traits.aspx?ID=151"">Staff</a></u>","<u><a href=""Equipment.aspx?Category=32"">Staves</a></u>","—","14","4,000 gp","1","—"
"<u><a href=""Equipment.aspx?ID=363"">Staff of Transmutation (Major)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=151"">Staff</a></u>, <u><a href=""Traits.aspx?ID=157"">Transmutation</a></u>","<u><a href=""Equipment.aspx?Category=32"">Staves</a></u>","—","14","4,000 gp","1","—"
"<u><a href=""Equipment.aspx?ID=750"">Staff of Providence (Major)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=47"">Divination</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=151"">Staff</a></u>","<u><a href=""Equipment.aspx?Category=32"">Staves</a></u>","—","14","4,100 gp","1","—"
"<u><a href=""Equipment.aspx?ID=1001"">Lini's Leafstick</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=161"">Unique</a></u>","<u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=125"">Plant</a></u>, <u><a href=""Traits.aspx?ID=151"">Staff</a></u>, <u><a href=""Traits.aspx?ID=157"">Transmutation</a></u>","<u><a href=""Equipment.aspx?Category=32"">Staves</a></u>","—","15","6,500 gp","1","—"
"<u><a href=""Equipment.aspx?ID=1002"">Staff of Nature's Cunning (Major)</a></u>","—","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=125"">Plant</a></u>, <u><a href=""Traits.aspx?ID=151"">Staff</a></u>, <u><a href=""Traits.aspx?ID=157"">Transmutation</a></u>","<u><a href=""Equipment.aspx?Category=32"">Staves</a></u>","—","15","6,500 gp","1","—"
"<u><a href=""Equipment.aspx?ID=1285"">Staff of Final Rest (Major)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=100"" title=""Grand Bazaar"">Grand Bazaar</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=117"">Necromancy</a></u>, <u><a href=""Traits.aspx?ID=151"">Staff</a></u>","<u><a href=""Equipment.aspx?Category=32"">Staves</a></u>","—","16","9,000 gp","1","—"
"<u><a href=""Equipment.aspx?ID=357"">Staff of Healing (True)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=117"">Necromancy</a></u>, <u><a href=""Traits.aspx?ID=151"">Staff</a></u>","<u><a href=""Equipment.aspx?Category=32"">Staves</a></u>","—","16","9,200 gp","1","—"
"<u><a href=""Equipment.aspx?ID=660"">Staff of the Black Desert (Greater)</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=33"" title=""Pathfinder #155: Lord of the Black Sands"">Pathfinder #155</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=47"">Divination</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=151"">Staff</a></u>","<u><a href=""Equipment.aspx?Category=32"">Staves</a></u>","—","16","9,500 gp","1","—"
"<u><a href=""Equipment.aspx?ID=748"">Staff of Impossible Visions (Major)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=92"">Illusion</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=151"">Staff</a></u>","<u><a href=""Equipment.aspx?Category=32"">Staves</a></u>","—","16","10,000 gp","1","—"
"<u><a href=""Equipment.aspx?ID=361"">Staff of Power</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=65"">Evocation</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=151"">Staff</a></u>","<u><a href=""Equipment.aspx?Category=32"">Staves</a></u>","—","16","10,000 gp","1","—"
"<u><a href=""Equipment.aspx?ID=1078"">Staff of the Desert Winds (Major)</a></u>","—","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=2"">Abjuration</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=151"">Staff</a></u>","<u><a href=""Equipment.aspx?Category=32"">Staves</a></u>","—","16","10,000 gp","1","—"
"<u><a href=""Equipment.aspx?ID=1453"">Wyrm Drinker</a></u>","—","<u><a href=""Sources.aspx?ID=103"" title=""Pathfinder #173: Doorway to the Red Star"">Pathfinder #173</a></u>","<u><a href=""Traits.aspx?ID=161"">Unique</a></u>","<u><a href=""Traits.aspx?ID=33"">Conjuration</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=151"">Staff</a></u>","<u><a href=""Equipment.aspx?Category=32"">Staves</a></u>","—","17","13,000 gp","1","<u><a href=""Setting.aspx?Group=12"">Strength of Thousands</a></u>"
"<u><a href=""Equipment.aspx?ID=749"">Staff of Nature's Vengeance (Major)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=65"">Evocation</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=151"">Staff</a></u>","<u><a href=""Equipment.aspx?Category=32"">Staves</a></u>","—","18","24,000 gp","1","—"
"<u><a href=""Equipment.aspx?ID=1440"">Staff of the Dreamlands (Major)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=100"" title=""Grand Bazaar"">Grand Bazaar</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=61"">Enchantment</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=151"">Staff</a></u>","<u><a href=""Equipment.aspx?Category=32"">Staves</a></u>","—","18","24,000 gp","1","—"
"<u><a href=""Equipment.aspx?ID=750"">Staff of Providence (True)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=47"">Divination</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=151"">Staff</a></u>","<u><a href=""Equipment.aspx?Category=32"">Staves</a></u>","—","20","64,000 gp","1","—"
"<u><a href=""Equipment.aspx?ID=672"">Staff of Sieges</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=36"" title=""Pathfinder #156: The Apocalypse Prophet"">Pathfinder #156</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=65"">Evocation</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=151"">Staff</a></u>","<u><a href=""Equipment.aspx?Category=32"">Staves</a></u>","—","20","65,000 gp","1","Extinction Curse"
"<u><a href=""Equipment.aspx?ID=748"">Staff of Impossible Visions (True)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=92"">Illusion</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=151"">Staff</a></u>","<u><a href=""Equipment.aspx?Category=32"">Staves</a></u>","—","20","70,000 gp","1","—"
"<u><a href=""Equipment.aspx?ID=1078"">Staff of the Desert Winds (True)</a></u>","—","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=2"">Abjuration</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=151"">Staff</a></u>","<u><a href=""Equipment.aspx?Category=32"">Staves</a></u>","—","20","70,000 gp","1","—"
"<u><a href=""Equipment.aspx?ID=362"">Staff of the Magi</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=65"">Evocation</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=151"">Staff</a></u>","<u><a href=""Equipment.aspx?Category=32"">Staves</a></u>","—","20","90,000 gp","1","—"
